"FILENAME";"RESULT";"COMMENT"
"instance06568.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14357.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07046.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12804.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12699.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03971.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08886.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04793.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04040.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03452.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08825.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11487.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14034.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10164.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15839.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15824.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04166.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15313.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09705.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13438.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12025.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11901.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01148.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07140.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08976.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07186.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06923.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06631.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05067.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12889.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08582.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15777.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04203.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11381.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13305.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13044.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08068.smt2";"None";"potentially UNSAT,75% of the solvers answered UNSAT, no disagreeing"
"instance09261.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01565.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08296.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05167.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09488.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06860.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06574.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance00535.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14697.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11579.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03872.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03123.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13158.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10812.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06614.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07371.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12393.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13962.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10141.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06086.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14322.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15248.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04945.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07685.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10949.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09027.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07746.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12143.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04530.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13701.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance04638.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12515.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10653.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06640.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05838.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14899.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09565.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13204.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06462.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11878.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12873.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05046.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12132.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10985.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07223.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12634.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08923.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12192.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14850.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08062.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06377.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09693.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02585.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12857.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10415.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14576.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06579.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04381.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07479.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13908.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance10561.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05791.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11421.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01366.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08692.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12089.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06078.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07635.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02923.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05790.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13840.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10558.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15142.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15912.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05196.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12726.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10517.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09199.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13554.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04581.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09771.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09242.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11386.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03920.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12503.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09513.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07054.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14775.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09811.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01147.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14307.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12289.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02968.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05328.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12953.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07594.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance09696.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13003.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12338.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11065.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12985.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06249.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10769.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12291.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10207.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01299.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09003.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12526.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09236.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13909.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09081.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04805.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09888.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15709.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10929.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15460.smt2";"None";"potentially UNSAT,50% of the solvers answered UNSAT, no disagreeing"
"instance09360.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15866.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11077.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06296.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10656.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06252.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11708.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06532.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11132.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07135.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15274.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13611.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05792.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06595.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14683.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12848.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06555.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10906.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07485.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14492.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12172.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14875.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04757.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06024.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09024.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14324.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15951.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08077.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06411.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05588.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03313.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04994.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12926.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12446.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02672.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03958.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15589.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06841.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11263.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10162.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11398.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15735.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13314.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12333.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07977.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09269.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11212.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01138.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11685.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01958.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12208.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14743.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13183.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11796.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15463.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03891.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08808.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14397.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12689.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11813.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11986.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14946.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12483.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12885.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00169.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13996.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04703.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14260.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02307.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10940.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance05708.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07729.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13753.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14372.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14116.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14887.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13966.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11947.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07996.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11457.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14422.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12300.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12837.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10401.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06630.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14659.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06267.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06818.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance01141.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10070.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00704.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15500.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07230.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10218.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09716.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04626.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance04395.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14625.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07807.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10296.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13027.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15235.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07584.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15906.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14745.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09595.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06552.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09791.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02810.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11542.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03078.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06139.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance02529.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11387.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance04298.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02530.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10074.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12956.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08019.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14100.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00298.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03827.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11213.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15671.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08759.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13121.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08420.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06851.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13195.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14671.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09994.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10350.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13435.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15237.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12190.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13412.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13591.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06368.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08122.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12619.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01968.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07051.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15598.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15043.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance14834.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07905.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10589.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance12780.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13969.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance10149.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance02121.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08310.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06291.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance15224.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08885.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07603.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance06477.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05621.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06147.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06435.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13958.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance07943.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11172.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance09778.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13464.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance06358.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12913.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance01316.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance15812.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance03981.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance03688.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11918.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12787.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14186.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance05545.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance12401.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance00614.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07709.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance09159.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance10932.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance13230.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance13693.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance08458.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance14938.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance11794.smt2";"False";"most likely UNSAT,100% of the solvers answered UNSAT, no disagreeing"
"instance11615.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
"instance07403.smt2";"True";"verified model,100% of the solvers answered SAT, no disagreeing"
